"Object_Type","Name","FQDN","Guest","CPU_Socket_Count","Cores_Per_Socket","Total_Cores_Assigned","Memory_GB","Provisioned_Space_GB","Used_Space_GB","NIC_Count","Network_Name","Datastore_Path","DataCenter","Cluster_Name","vDC_Name"
"VM","Redmine2","redmine2.kelleher.northwestern.edu","Red Hat Enterprise Linux 7 (64-bit)","1","1","1","2","22","22","1","dvPortGroup_VMNET_PCE",,"NUCLOUD","EVVCENTERCLOUD1","PCE-vDC"
"VM","law-mbam","law-mbam.law.northwestern.edu","Microsoft Windows Server 2012 (64-bit)","2","1","2","8","108","76","1","dvPortGroup_VMNET_Law",,"NUCLOUD","EVVCENTERCLOUD1","Law-vDC"
"VM","redirecthost","redirecthost.wcas.northwestern.edu",,"2","1","2","1","0","0","2","dvPortGroup_VMNET_WCAS",,"NUCLOUD",,"WCAS-vDC"
"VM","EVWebRedirect01.library.northwestern.edu","EVWebRedirect01.library.northwestern.edu",,"2","1","2","8","0","0","1","dvPortGroup_VMNET_FWNUL",,"NUCLOUD",,"NUL-vDC"
"VM","RISWFDAT","RISWFDAT-NUC.orad.northwestern.edu","Microsoft Windows Server 2012 (64-bit)","2","2","4","8","690","690","1","dvPortGroup_VMNET_Research",,"NUCLOUD","EVVCENTERCLOUD1","Research_vDC"
"VM","webapps7-test","webapps7-test.weinberg.northwestern.edu","Red Hat Enterprise Linux 6 (64-bit)","2","1","2","6","72","67","1","dvPortGroup_VMNET_WCAS",,"NUCLOUD","EVVCENTERCLOUD1","WCAS-vDC"
"VM","law-ricoh-hs","law-ricoh-hs.law.northwestern.edu","Microsoft Windows Server 2012 (64-bit)","2","1","2","4","64","53","1","dvPortGroup_VMNET_Law",,"NUCLOUD","EVVCENTERCLOUD1","Law-vDC"
"VM","wphost","wphost","Red Hat Enterprise Linux 7 (64-bit)","1","4","4","8","133","107","1","dvPortGroup_VMNET_SoC1",,"NUCLOUD","EVVCENTERCLOUD1","SoC_vDC"
"VM","pascal.tech.northwestern.edu","pascal","Ubuntu Linux (64-bit)","4","1","4","32","532","62","1","dvPortGroup_VMNET_McCormick",,"NUCLOUD","EVVCENTERCLOUD1","McCormick"
"VM","cantaloupe","cantaloupe.madstudio.northwestern.edu",,"2","2","4","4","0","0","1","dvPortGroup_VMNET_WCAS",,"NUCLOUD",,"WCAS-vDC"
"VM","SAF-ACSALL1B","SAF-ACSALL1B.ads.northwestern.edu","Microsoft Windows Server 2016 or later (64-bit)","1","2","2","4","1132","1132","1","dvPortGroup_VMNET_Student_Affairs",,"NUCLOUD","EVVCENTERCLOUD1","StudentAffairs_vDC"
"VM","rho.mcc-2012","RHO.mcc.northwestern.edu","Microsoft Windows Server 2012 (64-bit)","2","1","2","8","88","30","1","dvPortGroup_VMNET_McCormick",,"NUCLOUD","EVVCENTERCLOUD1","McCormick"
"VM","law-mjc","law-mjc.law.northwestern.edu","Microsoft Windows Server 2016 or later (64-bit)","2","1","2","8","4184","3892","1","dvPortGroup_VMNET_Law",,"NUCLOUD","EVVCENTERCLOUD1","Law-vDC"
"VM","SAF-RMSDB1B","SAF-RMSDB1B.ads.northwestern.edu","Microsoft Windows Server 2012 (64-bit)","1","4","4","8","474","474","1","dvPortGroup_VMNET_Student_Affairs_VLAN2471",,"NUCLOUD","EVVCENTERCLOUD1","StudentAffairs_vDC"
"VM","webapps7-dev","webapps7-dev.weinberg.northwestern.edu","Red Hat Enterprise Linux 6 (64-bit)","2","1","2","4","70","42","1","dvPortGroup_VMNET_WCAS",,"NUCLOUD","EVVCENTERCLOUD1","WCAS-vDC"
"VM","discoweb1-s.library.northwestern.edu","discoweb1-s","Red Hat Enterprise Linux 6 (64-bit)","1","2","2","2","86","48","1","dvPortGroup_VMNET_FWNUL",,"NUCLOUD","EVVCENTERCLOUD1","NUL-vDC"
"VM","babs.library.northwestern.edu","babs.library.northwestern.edu","Microsoft Windows Server 2016 or later (64-bit)","2","1","2","4","84","36","1","dvPortGroup_VMNET_FWNUL",,"NUCLOUD","EVVCENTERCLOUD1","NUL-vDC"
"VM","SAF-TSALL1BT","SAF-TSALL1BT.ads.northwestern.edu","Microsoft Windows Server 2016 or later (64-bit)","1","2","2","4","118","118","1","dvPortGroup_VMNET_Student_Affairs_VLAN2470",,"NUCLOUD","EVVCENTERCLOUD1","StudentAffairs_vDC"
"VM","webapps7","webapps7.weinberg.northwestern.edu","Red Hat Enterprise Linux 6 (64-bit)","2","1","2","4","70","68","1","dvPortGroup_VMNET_WCAS",,"NUCLOUD","EVVCENTERCLOUD1","WCAS-vDC"
"VM","bender.tech.northwestern.edu","bender","Ubuntu Linux (64-bit)","1","1","1","1","101","28","1","dvPortGroup_VMNET_McCormick",,"NUCLOUD","EVVCENTERCLOUD1","McCormick"
"VM","Peaks","peaks2.kelleher.northwestern.edu","Microsoft Windows Server 2016 or later (64-bit)","2","1","2","8","70","70","1","dvPortGroup_VMNET_PCE",,"NUCLOUD","EVVCENTERCLOUD1","PCE-vDC"
"VM","DBTest","wit-dbtest.wcas.northwestern.edu","Red Hat Enterprise Linux 6 (64-bit)","1","2","2","2","27","25","1","dvPortGroup_VMNET_WCAS",,"NUCLOUD","EVVCENTERCLOUD1","WCAS-vDC"
"VM","Instrument DNS","instrument-dns.kelleher.northwestern.edu","Red Hat Enterprise Linux 7 (64-bit)","2","1","2","2","52","8","2","dvPortGroup_VMNET_PCE",,"NUCLOUD","EVVCENTERCLOUD1","PCE-vDC"
"VM","DBDev","wit-dbdev.wcas.northwestern.edu",,"1","1","1","2","0","0","1","dvPortGroup_VMNET_WCAS",,"NUCLOUD",,"WCAS-vDC"
"VM","SAF-SCWWEB1B","SAF-SCWWEB1B.ads.northwestern.edu","Microsoft Windows Server 2012 (64-bit)","1","1","1","4","76","76","1","dvPortGroup_VMNET_Student_Affairs_VLAN2471",,"NUCLOUD","EVVCENTERCLOUD1","StudentAffairs_vDC"
"VM","helpdesk","helpdesk.soc.northwestern.edu","Red Hat Enterprise Linux 7 (64-bit)","1","2","2","6","81","75","1","dvPortGroup_VMNET_SoC1",,"NUCLOUD","EVVCENTERCLOUD1","SoC_vDC"
"VM","RISWEBTEST12","RISWEBTEST-12.orad.northwestern.edu","Microsoft Windows Server 2012 (64-bit)","1","2","2","2","92","47","1","dvPortGroup_VMNET_Research",,"NUCLOUD","EVVCENTERCLOUD1","Research_vDC"
"VM","homer-d.library.northwestern.edu","homer-d.library.northwestern.edu","Red Hat Enterprise Linux 6 (64-bit)","1","2","2","2","10","10","1","dvPortGroup_VMNET_FWNUL",,"NUCLOUD","EVVCENTERCLOUD1","NUL-vDC"
"VM","congaree","CONGAREE.law.northwestern.edu","Microsoft Windows Server 2003 Standard (32-bit)","1","1","1","2","136","136","0",,,"NUCLOUD","EVVCENTERCLOUD1","Law-vDC"
"VM","wphost-bv","wphost-bv","Red Hat Enterprise Linux 7 (64-bit)","1","2","2","4","84","18","1","dvPortGroup_VMNET_SoC2",,"NUCLOUD","EVVCENTERCLOUD1","SoC_vDC"
"VM","wordhoard-p.library.northwestern.edu (12ff0ed7-078f-4cbf-89fd-4120a9b8f774)","wordhoard-p","Red Hat Enterprise Linux 6 (64-bit)","1","1","1","2","18","16","1","dvPortGroup_VMNET_NUL",,"NUCLOUD","EVVCENTERCLOUD1","NUL-vDC"
"VM","EV-WebPrint07.library.northwestern.edu","EV-WebPrint07.library.northwestern.edu","Microsoft Windows Server 2016 or later (64-bit)","2","1","2","6","106","49","1","dvPortGroup_VMNET_FWNUL",,"NUCLOUD","EVVCENTERCLOUD1","NUL-vDC"
"VM","law-ccd","LAW-CCD.law.northwestern.edu","Microsoft Windows Server 2016 or later (64-bit)","2","1","2","8","1112","1104","1","dvPortGroup_VMNET_Law",,"NUCLOUD","EVVCENTERCLOUD1","Law-vDC"
"VM","CS-POC-Win10-1",,,"1","2","2","8","0","0","1","dvPortGroup_ISSC",,"NUCLOUD",,"ISSC-vDC"
"VM","W2016_VNUINVESTFSR","VNUINVESTFSR.ivm.northwestern.edu",,"2","2","4","32","0","0","1","dvPortGroup_VMNET_Investments",,"NUCLOUD",,"Investments_vDC"
"VM","SAF-EMSALL1BT","SAF-EMSALL1BT.ads.northwestern.edu","Microsoft Windows Server 2012 (64-bit)","1","1","1","4","106","63","1","dvPortGroup_VMNET_Student_Affairs_VLAN2472",,"NUCLOUD","EVVCENTERCLOUD1","StudentAffairs_vDC"
"VM","EV-WebPrint08.library.northwestern.edu","EV-WebPrint08.library.northwestern.edu","Microsoft Windows Server 2016 or later (64-bit)","2","1","2","6","106","47","1","dvPortGroup_VMNET_FWNUL",,"NUCLOUD","EVVCENTERCLOUD1","NUL-vDC"
"VM","SAF-WUSALL1BT","SAF-WUSALL1BT.ads.northwestern.edu","Microsoft Windows Server 2016 or later (64-bit)","1","2","2","4","78","35","1","dvPortGroup_VMNET_Student_Affairs_VLAN2472",,"NUCLOUD","EVVCENTERCLOUD1","StudentAffairs_vDC"
"VM","collaboration-dev","collaboration-dev","Ubuntu Linux (64-bit)","1","1","1","2","52","16","1","dvPortGroup_VMNET_McCormick",,"NUCLOUD","EVVCENTERCLOUD1","McCormick"
"VM","ulam18.tech.northwestern.edu","ulam18","Ubuntu Linux (64-bit)","1","1","1","8","108","108","1","dvPortGroup_VMNET_McCormick",,"NUCLOUD","EVVCENTERCLOUD1","McCormick"
"VM","ARDWSUS","ARDWSUS.oard.northwestern.edu","Microsoft Windows Server 2012 (64-bit)","2","1","2","32","400","279","1","dvPortGroup_VMNET_OARD",,"NUCLOUD","EVVCENTERCLOUD1","OARD_vDC"
"VM","database2","database2.kelleher.northwestern.edu",,"2","1","2","4","0","0","1","dvPortGroup_VMNET_PCE",,"NUCLOUD",,"Resources"
"VM","Fleming-S.library.northwestern.edu","Fleming-S.library.northwestern.edu","Microsoft Windows Server 2016 or later (64-bit)","2","1","2","12","592","592","1","dvPortGroup_VMNET_FWNUL",,"NUCLOUD","EVVCENTERCLOUD1","NUL-vDC"
"VM","RISAPP-PROD","RISAPP-Prod.orad.northwestern.edu","Microsoft Windows Server 2012 (64-bit)","2","1","2","4","104","66","1","dvPortGroup_VMNET_Research",,"NUCLOUD","EVVCENTERCLOUD1","Research_vDC"
"VM","EVDC02-S.ADLibrary.northwestern.edu","EVDC02-S.adlibrary.northwestern.edu","Microsoft Windows Server 2016 or later (64-bit)","2","1","2","4","179","179","1","dvPortGroup_VMNET_NUL",,"NUCLOUD","EVVCENTERCLOUD1","NUL-vDC"
"VM","SESPDC4 (3b01edd9-dd9e-4333-a7d6-062209d79659)","SESPDC4.sespad.northwestern.edu","Microsoft Windows Server 2012 (64-bit)","1","1","1","2","66","19","1","dvPortGroup_VMNET_SESP1",,"NUCLOUD","EVVCENTERCLOUD1","SESP-vDC"
"VM","ARDDB2","ARDDB2.oard.northwestern.edu","Microsoft Windows Server 2012 (64-bit)","2","2","4","16","436","130","1","dvPortGroup_VMNET_OARD",,"NUCLOUD","EVVCENTERCLOUD1","OARD_vDC"
"VM","EVDC02.Library.northwestern.edu","EVDC02.library.northwestern.edu","Microsoft Windows Server 2016 or later (64-bit)","2","1","2","6","181","181","1","dvPortGroup_VMNET_NUL",,"NUCLOUD","EVVCENTERCLOUD1","NUL-vDC"
"VM","evdc-vsrx-fw-1146-1-issc","localhost",,"2","1","2","4","20","20","3","dvPortGroup_PIPS_EdgeGW",,"NUCLOUD","EVVCENTERCLOUD1","Resources"
"VM","Kali","kali","Other 4.x or later Linux (64-bit)","16","1","16","64","144","144","1","dvPortGroup_ISSC",,"NUCLOUD","EVVCENTERCLOUD1","ISSC-vDC"
"VM","SAF-KPPALL1BT","SAF-KPPALL1BT.ads.northwestern.edu","Microsoft Windows Server 2016 or later (64-bit)","1","2","2","4","118","118","1","dvPortGroup_VMNET_Student_Affairs_VLAN2470",,"NUCLOUD","EVVCENTERCLOUD1","StudentAffairs_vDC"
"VM","SAF-RSTALL1A (c5149e5f-9531-42a7-8aba-6294af115620)","saf-rstall1a.dosa.northwestern.edu","Red Hat Enterprise Linux 7 (64-bit)","8","1","8","16","176","146","1","dvPortGroup_VMNET_Student_Affairs_VLAN2472",,"NUCLOUD","EVVCENTERCLOUD1","StudentAffairs_vDC"
"VM","libfedora3s.library.northwestern.edu (8de07138-4ae5-415a-a837-007a3f71899e)",,,"2","1","2","4","68","67","1","dvPortGroup_VMNET_NUL",,"NUCLOUD","EVVCENTERCLOUD1","NUL-vDC"
"VM","SAF-PNCAPP1B (1dc22531-56a0-4598-a318-fa652eb5d48b)","SAF-PNCAPP1B.ads.northwestern.edu","Microsoft Windows Server 2012 (64-bit)","1","4","4","8","118","69","1","dvPortGroup_VMNET_Student_Affairs",,"NUCLOUD","EVVCENTERCLOUD1","StudentAffairs_vDC"
"VM","EV-WebPrint10.library.northwestern.edu","EV-WebPrint10.library.northwestern.edu","Microsoft Windows Server 2016 or later (64-bit)","2","1","2","6","106","106","1","dvPortGroup_VMNET_FWNUL",,"NUCLOUD","EVVCENTERCLOUD1","NUL-vDC"
"VM","ReaderVM","ReaderVM.medill.northwestern.edu","Microsoft Windows Server 2012 (64-bit)","3","2","6","16","332","311","1","dvPortGroup_VMNET_Medill",,"NUCLOUD","EVVCENTERCLOUD1","Medill_vDC"
"VM","Stargate (5dae1142-cd7f-4526-9e5f-33242f2b5dc9)","STARGATE.sespad.northwestern.edu","Microsoft Windows Server 2008 R2 (64-bit)","4","1","4","12","416","208","2","dvPortGroup_VMNET_SESP2",,"NUCLOUD","EVVCENTERCLOUD1","SESP-vDC"
"VM","SOCEVDC1","SOCEVDC1.soc.northwestern.edu","Microsoft Windows Server 2012 (64-bit)","1","2","2","4","84","27","1","dvPortGroup_VMNET_SoC1",,"NUCLOUD","EVVCENTERCLOUD1","SoC_vDC"
"VM","SAF-MFMALL1BT","saf-mfmall1bt.dosa.northwestern.edu","Red Hat Enterprise Linux 7 (64-bit)","1","1","1","2","98","66","1","dvPortGroup_VMNET_Student_Affairs_VLAN2472",,"NUCLOUD","EVVCENTERCLOUD1","StudentAffairs_vDC"
"VM","CasMedill","CasMedill.medill.northwestern.edu","Red Hat Enterprise Linux 7 (64-bit)","2","2","4","8","180","98","1","dvPortGroup_VMNET_Medill",,"NUCLOUD","EVVCENTERCLOUD1","Medill_vDC"
"VM","EV-Redirect.library.northwestern.edu","EV-Redirect.library.northwestern.edu","Microsoft Windows Server 2012 (64-bit)","2","1","2","4","64","34","1","dvPortGroup_VMNET_FWNUL",,"NUCLOUD","EVVCENTERCLOUD1","NUL-vDC"
"VM","ARDDB1","ARDDB1.oard.northwestern.edu","Microsoft Windows Server 2008 R2 (64-bit)","2","1","2","32","480","182","1","dvPortGroup_VMNET_OARD",,"NUCLOUD","EVVCENTERCLOUD1","OARD_vDC"
"VM","GlobeVM","globevm.medill.northwestern.edu","Microsoft Windows Server 2012 (64-bit)","2","2","4","8","236","38","1","dvPortGroup_VMNET_Medill",,"NUCLOUD","EVVCENTERCLOUD1","Medill_vDC"
"VM","RISCPSVR4-NUC","RISCPSVR4-NUC.orad.northwestern.edu","Microsoft Windows Server 2016 or later (64-bit)","2","1","2","8","136","85","1","dvPortGroup_VMNET_Research",,"NUCLOUD","EVVCENTERCLOUD1","Research_vDC"
"VM","JetAd","JetAd.ci.northwestern.edu","Microsoft Windows Server 2012 (64-bit)","2","2","4","8","68","54","1","dvPortGroup_VMNET_Medill",,"NUCLOUD","EVVCENTERCLOUD1","Medill_vDC"
"VM","law-blc","law-blc.law.northwestern.edu","Microsoft Windows Server 2016 or later (64-bit)","2","1","2","8","4184","4164","1","dvPortGroup_VMNET_Law",,"NUCLOUD","EVVCENTERCLOUD1","Resources"
"VM","Timber.library.northwestern.edu","TIMBER.library.northwestern.edu","Microsoft Windows Server 2016 or later (64-bit)","2","1","2","8","258","258","1","dvPortGroup_VMNET_FWNUL",,"NUCLOUD","EVVCENTERCLOUD1","NUL-vDC"
"VM","SOCCLINICSHF","SOCCLINICSHF.soc.northwestern.edu","Microsoft Windows Server 2016 or later (64-bit)","1","2","2","4","64","50","1","dvPortGroup_VMNET_SoC3",,"NUCLOUD","EVVCENTERCLOUD1","SoC_vDC"
"VM","SAF-AANALL1B","SAF-AANALL1B.ads.northwestern.edu","Microsoft Windows Server 2016 or later (64-bit)","1","2","2","4","600","600","1","dvPortGroup_VMNET_Student_Affairs",,"NUCLOUD","EVVCENTERCLOUD1","StudentAffairs_vDC"
"VM","Breakout (e559df9d-f2f8-4256-97ee-0679808d4df0)","BREAKOUT2.sespad.northwestern.edu","Microsoft Windows Server 2016 or later (64-bit)","2","1","2","4","64","59","2","dvPortGroup_VMNET_SESP1",,"NUCLOUD","EVVCENTERCLOUD1","SESP-vDC"
"VM","SAF-GENPS1A","SAF-GENPS1A.ads.northwestern.edu","Microsoft Windows Server 2016 or later (64-bit)","1","2","2","4","78","78","1","dvPortGroup_VMNET_Student_Affairs_VLAN2471",,"NUCLOUD","EVVCENTERCLOUD1","StudentAffairs_vDC"
"VM","ISO-SCAN","ISO-SCAN","Ubuntu Linux (64-bit)","2","1","2","16","96","96","1","dvPortGroup_ISSC",,"NUCLOUD","EVVCENTERCLOUD1","ISSC-vDC"
"VM","NESSUS","ISSC-SCAN","Microsoft Windows Server 2012 (64-bit)","1","4","4","16","138","138","1","dvPortGroup_ISSC",,"NUCLOUD","EVVCENTERCLOUD1","ISSC-vDC"
"VM","SAF-MWALL1A (14ff7578-0847-46f0-8a5f-b8d644468303)","SAF-MWALL1A","Red Hat Enterprise Linux 6 (64-bit)","4","1","4","8","120","120","1","dvPortGroup_VMNET_Student_Affairs_VLAN2471",,"NUCLOUD","EVVCENTERCLOUD1","StudentAffairs_vDC"
"VM","SAF-ODSDB1A","saf-odsdb1a.dosa.northwestern.edu","Red Hat Enterprise Linux 7 (64-bit)","4","1","4","8","488","488","1","dvPortGroup_VMNET_Student_Affairs_VLAN2471",,"NUCLOUD","EVVCENTERCLOUD1","StudentAffairs_vDC"
"VM","RISDVTest","RISDVTest.orad.northwestern.edu","Microsoft Windows Server 2016 or later (64-bit)","2","1","2","6","154","154","1","dvPortGroup_VMNET_Research",,"NUCLOUD","EVVCENTERCLOUD1","Research_vDC"
"VM","mechweb18rp.tech.northwestern.edu","mechweb18rp","Ubuntu Linux (64-bit)","1","1","1","4","154","154","1","dvPortGroup_VMNET_McCormick",,"NUCLOUD","EVVCENTERCLOUD1","McCormick"
"VM","law-print","law-print.law.northwestern.edu","Microsoft Windows Server 2012 (64-bit)","2","1","2","4","104","91","1","dvPortGroup_VMNET_Law",,"NUCLOUD","EVVCENTERCLOUD1","Law-vDC"
"VM","SOCSTEALTHSQL","socstealthsql.soc.northwestern.edu","Microsoft Windows Server 2016 or later (64-bit)","4","1","4","16","616","62","1","dvPortGroup_VMNET_SoC1",,"NUCLOUD","EVVCENTERCLOUD1","SoC_vDC"
"VM","msefs.mcc-2012","MSEFS.mcc.northwestern.edu","Microsoft Windows Server 2012 (64-bit)","2","1","2","8","598","457","1","dvPortGroup_VMNET_McCormick",,"NUCLOUD","EVVCENTERCLOUD1","McCormick"
"VM","Fleming.library.northwestern.edu","Fleming.library.northwestern.edu","Microsoft Windows Server 2016 or later (64-bit)","2","1","2","8","708","708","1","dvPortGroup_VMNET_FWNUL",,"NUCLOUD","EVVCENTERCLOUD1","NUL-vDC"
"VM","fafnir.tech.northwestern.edu","fafnir","Ubuntu Linux (64-bit)","1","1","1","8","508","261","1","dvPortGroup_VMNET_McCormick",,"NUCLOUD","EVVCENTERCLOUD1","McCormick"
"VM","webcheckout","webcheckout","Red Hat Enterprise Linux 7 (64-bit)","2","1","2","16","76","76","1","dvPortGroup_VMNET_SoC1",,"NUCLOUD","EVVCENTERCLOUD1","SoC_vDC"
"VM","mysql-db01-prd (55ccc6de-0efe-47d4-9820-2e84c25f840b)","mysql-db01-prd.library.northwestern.edu","Red Hat Enterprise Linux 6 (64-bit)","4","1","4","16","61","59","1","dvPortGroup_VMNET_NUL",,"NUCLOUD","EVVCENTERCLOUD1","NUL-vDC"
"VM","casey.tech.northwestern.edu","casey","Ubuntu Linux (64-bit)","4","1","4","16","2216","2091","1","dvPortGroup_VMNET_McCormick",,"NUCLOUD","EVVCENTERCLOUD1","McCormick"
"VM","mads_rm_wzrd","roomwzrdmads.ads.northwestern.edu","Microsoft Windows Server 2016 or later (64-bit)","2","1","2","4","68","59","1","dvPortGroup_VMNET_WCAS",,"NUCLOUD","EVVCENTERCLOUD1","WCAS-vDC"
"VM","EV-PrintBilling.library.northwestern.edu","EV-PrintBilling.library.northwestern.edu","Microsoft Windows Server 2012 (64-bit)","2","1","2","4","64","48","1","dvPortGroup_VMNET_FWNUL",,"NUCLOUD","EVVCENTERCLOUD1","NUL-vDC"
"VM","SAF-RMS4DB1BT","SAF-RMS4DB1BT.ads.northwestern.edu","Microsoft Windows Server 2012 (64-bit)","2","1","2","8","326","326","1","dvPortGroup_VMNET_Student_Affairs_VLAN2472",,"NUCLOUD","EVVCENTERCLOUD1","StudentAffairs_vDC"
"VM","ARDK1000v7a","ardsoftware","FreeBSD 12 or later versions (64-bit)","4","2","8","24","1048","307","1","dvPortGroup_VMNET_OARD",,"NUCLOUD","EVVCENTERCLOUD1","OARD_vDC"
"VM","puppet7","puppet-ent.wcas.northwestern.edu",,"2","2","4","12","0","0","1","dvPortGroup_VMNET_WCAS",,"NUCLOUD",,"WCAS-vDC"
"VM","RISWEBPROD3","RISWEBPROD3.orad.northwestern.edu","Microsoft Windows Server 2016 or later (64-bit)","2","2","4","4","132","132","1","dvPortGroup_VMNET_Research",,"NUCLOUD","EVVCENTERCLOUD1","Research_vDC"
"VM","Bioinformatics Win 7 x64_replica","x64bioinf.kelleher.northwestern.edu","Microsoft Windows 7 (64-bit)","2","1","2","2","404","214","1","dvPortGroup_VMNET_PCE",,"NUCLOUD","EVVCENTERCLOUD1","PCE-vDC"
"VM","ARD Win10 Template",,,"1","2","2","8","0","0","1","dvPortGroup_VMNET_OARD",,"NUCLOUD",,"OARD_vDC"
"VM","Faculty8-prod","faculty8-prod.wcas.northwestern.edu",,"1","2","2","2","0","0","1","dvPortGroup_VMNET_WCAS",,"NUCLOUD",,"WCAS-vDC"
"VM","pe.library.northwestern.edu",,,"8","1","8","16","116","77","1","dvPortGroup_VMNET_FWNUL",,"NUCLOUD","EVVCENTERCLOUD1","NUL-vDC"
"VM","casper-dev","casper-dev.soc.northwestern.edu","Red Hat Enterprise Linux 7 (64-bit)","1","1","1","4","29","24","1","dvPortGroup_VMNET_SoC1",,"NUCLOUD","EVVCENTERCLOUD1","SoC_vDC"
"VM","oscaar3","oscaar3.ling.northwestern.edu","Red Hat Enterprise Linux 7 (64-bit)","1","2","2","2","66","28","1","dvPortGroup_VMNET_WCAS",,"NUCLOUD","EVVCENTERCLOUD1","WCAS-vDC"
"VM","RISISIS-Train","RISISIS-Train.orad.northwestern.edu","Microsoft Windows Server 2012 (64-bit)","2","1","2","4","109","33","1","dvPortGroup_VMNET_Research",,"NUCLOUD","EVVCENTERCLOUD1","Research_vDC"
"VM","web-hdl02-prd.library.northwestern.edu (d19b04dd-4dcc-4473-9bf5-43ea59d77483)","web-hdl02-prd.library.northwestern.edu","Red Hat Enterprise Linux 6 (64-bit)","2","1","2","4","36","32","1","dvPortGroup_VMNET_NUL",,"NUCLOUD","EVVCENTERCLOUD1","NUL-vDC"
"VM","RISAPPTEST-NUC","RISAPPTEST.orad.northwestern.edu","Microsoft Windows Server 2012 (64-bit)","2","1","2","4","104","46","1","dvPortGroup_VMNET_Research",,"NUCLOUD","EVVCENTERCLOUD1","Research_vDC"
"VM","JAMedill","JAMedill.medill.northwestern.edu","Red Hat Enterprise Linux 7 (64-bit)","2","2","4","4","104","104","1","dvPortGroup_PIPS",,"NUCLOUD","EVVCENTERCLOUD1","Medill_vDC"
"VM","redirect","redirect","Red Hat Enterprise Linux 7 (64-bit)","1","1","1","4","29","11","1","dvPortGroup_VMNET_SoC2",,"NUCLOUD","EVVCENTERCLOUD1","SoC_vDC"
"VM","RISSubKSVR","RISSubKSVR.orad.northwestern.edu","Microsoft Windows Server 2016 or later (64-bit)","2","1","2","6","154","102","1","dvPortGroup_VMNET_Research",,"NUCLOUD","EVVCENTERCLOUD1","Research_vDC"
"VM","ampere.tech.northwestern.edu","ampere","Ubuntu Linux (64-bit)","1","1","1","4","104","104","1","dvPortGroup_VMNET_McCormick",,"NUCLOUD","EVVCENTERCLOUD1","McCormick"
"VM","dizzy.library.northwestern.edu","dizzy.library.northwestern.edu","Microsoft Windows Server 2016 or later (64-bit)","2","1","2","4","104","32","1","dvPortGroup_VMNET_FWNUL",,"NUCLOUD","EVVCENTERCLOUD1","NUL-vDC"
"VM","SESPDC3 (9eb0e72f-8f2b-4902-ba82-bd32685ea10c)","SESPDC3.sespad.northwestern.edu","Microsoft Windows Server 2012 (64-bit)","2","1","2","4","68","34","1","dvPortGroup_VMNET_SESP1",,"NUCLOUD","EVVCENTERCLOUD1","SESP-vDC"
"VM","SOCCLINICSFS","SOCCLINICSFS.soc.northwestern.edu","Microsoft Windows Server 2016 or later (64-bit)","2","1","2","4","764","374","1","dvPortGroup_VMNET_SoC3",,"NUCLOUD","EVVCENTERCLOUD1","SoC_vDC"
"VM","SOCWINSCHED","socwinsched.soc.northwestern.edu","Microsoft Windows Server 2016 or later (64-bit)","2","1","2","4","64","29","1","dvPortGroup_VMNET_SoC1",,"NUCLOUD","EVVCENTERCLOUD1","SoC_vDC"
"VM","libfedora1s.library.northwestern.edu (26c518c3-1ced-428a-9183-f185331667ed)",,"Red Hat Enterprise Linux 6 (64-bit)","2","1","2","4","36","32","1","dvPortGroup_VMNET_NUL",,"NUCLOUD","EVVCENTERCLOUD1","NUL-vDC"
"VM","EVITFS01.Library.northwestern.edu","EVITFS01.library.northwestern.edu","Microsoft Windows Server 2016 or later (64-bit)","2","1","2","4","4200","4200","1","dvPortGroup_VMNET_FWNUL",,"NUCLOUD","EVVCENTERCLOUD1","NUL-vDC"
"VM","marek-dev.library.northwestern.edu","marek-dev.library.northwestern.edu","Red Hat Enterprise Linux 7 (64-bit)","1","1","1","2","34","34","1","dvPortGroup_VMNET_FWNUL",,"NUCLOUD","EVVCENTERCLOUD1","NUL-vDC"
"VM","RISCPSVR3-NUC","RISCPSVR3-NUC.orad.northwestern.edu","Microsoft Windows Server 2008 R2 (64-bit)","1","2","2","4","134","134","1","dvPortGroup_VMNET_Research",,"NUCLOUD","EVVCENTERCLOUD1","Research_vDC"
"VM","OSEP Web 2 (04e43969-9ac9-45f2-a1ba-8038a0acb97c)","osepweb.sesp.northwestern.edu","Ubuntu Linux (64-bit)","2","2","4","1","160","138","1","dvPortGroup_VMNET_SESP1",,"NUCLOUD","EVVCENTERCLOUD1","SESP-vDC"
"VM","philologic-p",,,"1","1","1","2","10","7","1","dvPortGroup_VMNET_FWNUL",,"NUCLOUD","EVVCENTERCLOUD1","NUL-vDC"
"VM","TomsTest","TomsTest","Red Hat Enterprise Linux 7 (64-bit)","2","2","4","4","54","7","1","dvPortGroup_PIPS",,"NUCLOUD","EVVCENTERCLOUD1","PIPS-vDC"
"VM","EVPubRmtUAG02.library.northwestern.edu","EVPubRmtUAG02","VMware Photon OS (64-bit)","2","1","2","6","26","26","1","dvPortGroup_VMNET_FWNUL",,"NUCLOUD","EVVCENTERCLOUD1","NUL-vDC"
"VM","discolib1-p.library.northwestern.edu","discolib1-p","Red Hat Enterprise Linux 6 (64-bit)","1","2","2","2","42","42","1","dvPortGroup_VMNET_FWNUL",,"NUCLOUD","EVVCENTERCLOUD1","NUL-vDC"
